ID,Tipo,SKU,Nombre,Publicado,"¿Está destacado?","Visibilidad en el catálogo","Descripción corta",Descripción,"Día en que empieza el precio rebajado","Día en que termina el precio rebajado","Estado del impuesto","Clase de impuesto","¿En inventario?",Inventario,"¿Permitir reservas de productos agotados?","¿Vendido individualmente?","Peso (kg)","Longitud (cm)","Ancho (cm)","Altura (cm)","¿Permitir valoraciones de clientes?","Nota de compra","Precio rebajado","Precio normal",Categorías,Etiquetas,"Clase de envío",Imágenes,"Límite de descargas","Días de expiración de la descarga",Superior,"Productos agrupados","Ventas dirigidas","Ventas cruzadas","URL externa","Texto del botón",Posición,"Nombre del atributo 1","Valor(es) del atributo 1","Atributo visible 1","Atributo global 1","Nombre del atributo 2","Valor(es) del atributo 2","Atributo visible 2","Atributo global 2","Nombre del atributo 3","Valor(es) del atributo 3","Atributo visible 3","Atributo global 3","Nombre del atributo 4","Valor(es) del atributo 4","Atributo visible 4","Atributo global 4","Nombre del atributo 5","Valor(es) del atributo 5","Atributo visible 5","Atributo global 5","Meta: slide_template","Meta: _wpb_vc_js_status","Meta: _wpml_media_duplicate","Meta: _wpml_media_featured"
16369,simple,,"Machete rozador de 20 pulgadas",1,0,visible,"Herramienta de corte y poda, para trabajos agrícolas o jardinería, cacha plástica y hoja de 2 milímetros en acero de alto carbono.",,,,taxable,,1,,0,0,,,,,1,,,,Equipamento,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/09/1207005-Machete-rozador-de-20-pulgadas-con-cacha-plástica-Color-negro.jpg,,,,,,,,,0,"Código EPA:",1207005,1,1,Medidas:,"2 x 10 x 65 cm",1,1,"Unidad de venta:",Pieza,1,1,Disponibilidad:,"En existencia",1,1,,,,,default,false,,
16372,simple,,"Machete rozador de 22 pulgadas",1,0,visible,"Herramienta de corte y poda, para trabajos agrícolas o jardinería, cacha plástica y hoja de 2 milímetros en acero de alto carbono.",,,,taxable,,1,,0,0,,,,,1,,,,Equipamento,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/09/1207006-Machete-rozador-de-22-pulgadas-con-cacha-plástica-Color-negro.jpg,,,,,,,,,0,"Código EPA:",1207006,1,1,Medidas:,"2 x 10 x 70 cm",1,1,"Unidad de venta:",Pieza,1,1,Disponibilidad:,"Poca existencia",1,1,,,,,default,false,,
16376,simple,,"Hoja de segueta de 18 dientes",1,0,visible,"Permiten cortar madera o contrachapados, láminas de metal o molduras de yeso. De 18 dientes por pulgada lineal para cortes rústicos y rápidos.",,,,taxable,,1,,0,0,,,,,1,,,,Equipamento,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/09/1274055-Hoja-de-segueta-18-TH.jpg,,,,,,,,,0,"Código EPA:",1274055,1,1,Medidas:,"1 x 1 x 31 cm",1,1,"Unidad de venta:",Pieza,1,1,Disponibilidad:,"En existencia",1,1,,,,,default,false,,
16380,simple,,"Bombillo ahorrador de 27 voltios",1,0,visible,"Luz blanca y fría. Full espiral de 27 voltios y base E27. Entre 110V y 130V-60 Hz. 8 mil horas de vida útil. Ahorra 80% más energía.",,,,taxable,,1,,0,0,,,,,1,,,,Iluminación,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/09/1582311-Bombillo-ahorrador-full-espiral-27w.jpg,,,,,,,,,0,"Código EPA:",1582311,1,1,Medidas:,"21\,6 x 12\,3 x 5\,5 cm",1,1,"Unidad de venta:",Pieza,1,1,Disponibilidad:,"Poca existencia",1,1,,,,,default,false,,
16382,simple,,"Bombillo medio espiral practico 15w e27",1,0,visible,"Luz blanca y fría, medio espiral de 15 voltios y base E27. Entre 110V y 130V-60 Hz. Ahorra 80% más energía.",,,,taxable,,1,,0,0,,,,,1,,,,Iluminación,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/09/1582312-Bombillo-medio-espiral-practico-15w-e27.jpg,,,,,,,,,0,"Código EPA:",1582312,1,1,Medidas:,"20\,5 x 12 x 5 cm",1,1,"Unidad de venta:",Pieza,1,1,Disponibilidad:,"Poca existencia",1,1,,,,,default,false,,
16384,simple,,"Cinta eléctrica 3/4 pulgadas",1,0,visible,"Cinta aislante en PVC, resistente a la humedad, aceite, ácidos y alcalinos. Se recomienda no usar con voltajes mayores a 600 vatios o temperaturas mayores a 80 grados centígrados. De ¾ por 18 metros de largo.",,,,taxable,,1,,0,0,,,,,1,,,,Iluminación,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/09/1603063-Cinta-eléctrica-3-4-pulgadas-por-18-metros.jpg,,,,,,,,,0,"Código EPA:",1603063,1,1,Medidas:,"7\,2 x 7\,2 x 2 cm",1,1,"Unidad de venta:",Pieza,1,1,Disponibilidad:,"En existencia",1,1,,,,,default,false,,
16386,simple,,"Tomacorriente doble color blanco",1,0,visible,"Ideal como punto de conexión en hogares y oficinas para alimentar equipos eléctricos como electrodomésticos, equipos portátiles e industriales. Capacidad de 2 tomas con tierra, 125 voltaje y 15 amperaje.",,,,taxable,,1,,0,0,,,,,1,,,,Iluminación,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/09/1636154-Tomacorriente-doble-con-tierra-Color-blanco.jpg,,,,,,,,,0,"Código EPA:",1636154,1,1,Medidas:,"21\,5 x 10\,5 x 4 cm",1,1,"Unidad de venta:",Pieza,1,1,Disponibilidad:,"En existencia",1,1,,,,,default,false,,
16388,simple,,"Tomacorriente doble color plata",1,0,visible,"Ideal como punto de conexión en hogares y oficinas para alimentar equipos eléctricos como electrodomésticos, equipos portátiles e industriales. Capacidad de 2 tomas con tierra, 125 voltaje y 15 amperaje.",,,,taxable,,1,,0,0,,,,,1,,,,Iluminación,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/09/1636161-Tomacorriente-doble-con-tierra-Color-plata.jpg,,,,,,,,,0,"Código EPA:",1636161,1,1,Medidas:,"21\,5 x 10\,5 x 4 cm",1,1,"Unidad de venta:",Pieza,1,1,Disponibilidad:,"En existencia",1,1,,,,,default,false,,
16390,simple,,"Tomacorriente doble color blanco",1,0,visible,"Ideal como punto de conexión en hogares y oficinas para alimentar equipos eléctricos como electrodomésticos, equipos portátiles e industriales. Capacidad de 2 tomas con tierra, 125 voltaje y 15 amperaje. Pieza con bisel decorativo.",,,,taxable,,1,,0,0,,,,,1,,,,Iluminación,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/09/1636170-Tomacorriente-doble-con-tierra-Color-blanco.jpg,,,,,,,,,0,"Código EPA:",1636170,1,1,Medidas:,"21\,5 x 4 x 10\,5 cm",1,1,"Unidad de venta:",Pieza,1,1,Disponibilidad:,"En existencia",1,1,,,,,default,false,,
16392,simple,,"Tomacorriente de doble toma",1,0,visible,"Receptáculo para uso residencial y comercial, toma doble genérica sin tapa, 2 polos T270, voltaje de 120 y corriente de 15 amperios. Estructura resistente a impactos, color blanco.",,,,taxable,,1,,0,0,,,,,1,,,,Iluminación,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/09/1636372-Tomacorriente-doble-270-Color-blanco.jpg,,,,,,,,,0,"Código EPA:",1636372,1,1,Medidas:,"20 x 9 x 4 cm",1,1,"Unidad de venta:",Pieza,1,1,Disponibilidad:,"En existencia",1,1,,,,,default,false,,
16404,simple,,"Candado anti cizalla de 70 milímetros",1,0,visible,"Cuerpo rectangular de Latán macizo y perno pasador de acero endurecido niquelado. Ideal para ser colocado en rejas, puertas, portones, cajas de seguridad, contenedores de carga y otros. Incluye 2 llaves perfil universal",,,,taxable,,1,,0,0,,,,,1,,,,Equipamento,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/09/1906002-Candado-anticizalla-70-milimetros.jpg,,,,,,,,,0,"Código EPA:",1906002,1,1,Medidas:,"18\,5 x 11\,5 x 3 cm",1,1,"Unidad de venta:",Pieza,1,1,Disponibilidad:,"En existencia",1,1,,,,,default,false,,
16406,simple,,"Cerradura de embutir de 35 milímetros",1,0,visible,"Posee placa frontal y cerrojo de seguridad de acero niquelado, pestillo tirador de latán niquelado, cilindro tipo europerfil con sede para colocar la manilla. Incluye hembrilla, cilindro con 3 llaves, rosetas y tornillos de fijación. Para rejas o puertas batientes.",,,,taxable,,1,,0,0,,,,,1,,,,Equipamento,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/09/1939007-Cerradura-pestillo-tirador-35-milimetros-2-Pases.jpg,,,,,,,,,0,"Código EPA:",1939007,1,1,Medidas:,"3\,5 x 12 x 35 cm",1,1,"Unidad de venta:",Pieza,1,1,Disponibilidad:,"En existencia",1,1,,,,,default,false,,
16410,simple,,"Zócalo de puerta natural",1,0,visible,"Elaborado en aluminio y goma PVC con orificios para instalar en puertas de 80, 90 o 100 centímetros de ancho. Posee 5 centímetros de altura.",,,,taxable,,1,,0,0,,,,,1,,,,Equipamento,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/09/1954067-Zocalo-de-puerta-natural.jpg,,,,,,,,,0,"Código EPA:",1954067,1,1,Medidas:,"45 x 5 x 5 cm",1,1,"Unidad de venta:",Pieza,1,1,,,,,,,,,default,false,,
16414,simple,,"Listón de pino 5x2 centímetros",1,0,visible,"Ideales para marcos y molduras. Tienen propósitos funcionales (como recubrir uniones y proteger bordes y esquinas) y decorativos. Son piezas macizas oreadas que ofrecen un acabo rustico.",,,,taxable,,1,,0,0,,,,,1,,,,Madera,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/09/2050015-Liston-de-pino-.jpg,,,,,,,,,0,"Código EPA:",2050015,1,1,Medidas:,"3\,00 x 5 x 2 cm",1,1,"Unidad de venta:",Pieza,1,1,Disponibilidad:,"En existencia",1,1,,,,,default,false,,
16425,simple,,"Chapa roja de 0,70x210 centímetros",1,0,visible,"Chapas de okume relleno de cartón en forma de colmena, acabado natural para interiores. Para mejorar el acabado aplíquese sellador, barniz y poliuretano. Medidas 0,70x2,10 metros",,,,taxable,,1,,0,0,,,,,1,,,,Madera,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/10/2106006-Puerta-chapa-roja-0_80-x-210-centímetros-1.jpg,,,,,,,,,0,"Código EPA:",2106005,1,1,Medidas:,"210 x 4 x 70 cm",1,1,"Unidad de venta:",Pieza,1,1,Disponibilidad:,"Poca existencia",1,1,,,,,default,false,,
16441,simple,,"Tableta vitrificada Humocaro",1,0,visible,"Revestimiento de acabado vitrificado para pisos de mediano tráfico. De brillo escaso o nulo. Tamaño de 25x25 centímetros, cubre 1 metro cuadrado por paquete de 16 lajas. Peso aproximado 14 Kg por bulto.",,,,taxable,,1,,0,0,,,,,1,,,,Madera,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/10/2280003-Tableta-humocaro-25-x-25-centímetros-1-metro-cuadaro-Paquete.jpg,,,,,,,,,0,"Código EPA:",2280003,1,1,Medidas:,"12 x 25 x 25 cm",1,1,"Unidad de venta:",Paquete,1,1,Disponibilidad:,"En existencia",1,1,,,,,default,false,,
16459,simple,,"Tablilla lisa vitrificada Quíbor",1,0,visible,"Revestimiento de acabado liso vitrificado color rojo. Pieza de 7x23 centímetros, cubre 1 metro cuadrado por paquete.",,,,taxable,,1,,0,0,,,,,1,,,,Madera,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/10/2282052-Tablilla-quibor-liso-vitrificada-7-x-23-centímetros-1-metro-cuadrado-Paquete.jpg,,,,,,,,,0,"Código EPA:",2282052,1,1,Medidas:,"23 x 7 x 23 cm",1,1,"Unidad de venta:",Paquete,1,1,Disponibilidad:,"En existencia",1,1,,,,,default,false,,
16464,simple,,"Llave para lavamanos manilla triangular",1,0,visible,"Pieza individual cromada en toda su superficie, con manilla triangular de ¼ de pulgada. Es resistente a la corrosión por agua y agentes químicos.",,,,taxable,,1,,0,0,,,,,1,,,,Baño,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/10/2432046-Llave-para-lavamanos.jpg,,,,,,,,,0,"Código EPA:",2432046,1,1,Medidas:,"9 x 18 x 25 cm",1,1,"Unidad de venta:",Pieza,1,1,Disponibilidad:,"En existencia",1,1,,,,,default,false,,
16466,simple,,"Tubo de 1/2 pulgada",1,0,visible,"Para distribución de agua blanca fría a presión en edificaciones. Sistemas de enfriamiento, “chillers” de centros comerciales y edificaciones. Sistemas de bombeo, recirculación y tratamiento de agua en piscinas. De tres metros soldable.",,,,taxable,,1,,0,0,,,,,1,,,,Equipamento,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/10/2613008-Tubo-1-2-pulgadas-.jpg,,,,,,,,,0,"Código EPA:",2613008,1,1,Medidas:,"300 x 1\,2 x 1\,2 cm",1,1,"Unidad de venta:",Pieza,1,1,Disponibilidad:,"En existencia",1,1,,,,,default,true,,
16472,simple,,"Baterías ultra alcalina AAx3",1,0,visible,"De 12 voltios con capacidad de rendimiento de 105 horas. Piezas cubiertas de papel aluminio sin mercurio, especialmente diseñadas para dispositivos de alto consumo como controles remotos, juguetes, entre otros. 10 años de vida útil.",,,,taxable,,1,,0,0,,,,,1,,,,Accesorios,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/10/2719054-Baterias-Ultra-Alkalina-AAx3.jpg,,,,,,,,,0,"Código EPA:",2719054,1,1,Medidas:,"11 x 9 x 2 cm",1,1,"Unidad de venta:",Paquete,1,1,Disponibilidad:,"En existencia",1,1,,,,,default,false,,
16474,simple,,"Ducha eléctrica sin manguera",1,0,visible,"Con selector de temperaturas caliente-tibio-frio. Posee contactos eléctricos de plata para una larga duración. Conexiones de entrada de ½ pulgada. Corriente de 110 voltios, 3200 w. La temperatura ideal se obtiene regulando el paso de agua.",,,,taxable,,1,,0,0,,,,,1,,,,Baño,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/10/2443002.jpg,,,,,,,,,0,"Código EPA:",2443002,1,1,Medidas:,"16 x 18 x 12 cm",1,1,"Unidad de venta:",Pieza,1,1,Disponibilidad:,"En existencia",1,1,,,,,default,false,,
16481,simple,,"Baterías ultra alcalina AAAx3",1,0,visible,"De 12 voltios con capacidad de rendimiento de 105 horas. Piezas cubiertas de papel aluminio sin mercurio, especialmente diseñadas para dispositivos de alto consumo como controles remotos, juguetes, entre otros. 10 años de vida útil.",,,,taxable,,1,,0,0,,,,,1,,,,Equipamento,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/10/2719055-Baterias-Ultra-Alkalina-AAAx3.jpg,,,,,,,,,0,"Código EPA:",2719055,1,1,Medidas:,"11 x 9 x 2 cm",1,1,"Unidad de venta:",Paquete,1,1,Disponibilidad:,"En existencia",1,1,,,,,default,false,,
16483,simple,,"Pego gris de 14 kilos",1,0,visible,"Indicado para ambientes variables, elevado tráfico y vibraciones. Ideal para la colocación de piezas sanitarias y decorativas, piedras y artículos cerámicos similares, en interiores.",,,,taxable,,1,,0,0,,,,,1,,,,Equipamento,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/10/3026010-Pego-gris-de-14-kilogramos.jpg,,,,,,,,,0,"Código EPA:",3026010,1,1,Medidas:,"20 x 30 x 50 cm",1,1,"Unidad de venta:",Saco,1,1,Disponibilidad:,"En existencia",1,1,Garantía:,"15 días",1,1,default,false,,
16490,simple,,"Solución cementosa 20 kilos",1,0,visible,"Premezcla para la confección de vigas, columnas, pisos, contra pisos, fundiciones, zapatas y losa con exigencias de resistencias promedio a la compresión de F´c a los 28 días; iguales o inferiores a los 210 kilogramos-centímetros cúbicos. Saco de 20 kilos.",,,,taxable,,1,,0,0,,,,,1,,,,Equipamento,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/10/3027016-Solución-cementosa-todo-uso-20-kilogramos.jpg,,,,,,,,,0,"Código EPA:",3027016,1,1,Medidas:,"10 x 35 x 30 cm",1,1,"Unidad de venta:",Saco,1,1,Disponibilidad:,"En existencia",1,1,,,,,default,false,,
16505,simple,,"Solución cementosa 21 kilos",1,0,visible,"Premezcla para la confección de vigas, columnas, pisos, contra pisos, fundiciones, zapatas y losa con exigencias de resistencias promedio a la compresión de F´c a los 28 días; iguales o inferiores a los 210 kilogramos-centímetros cúbicos. Saco de 21 kilos.",,,,taxable,,1,,0,0,,,,,1,,,,Equipamento,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/10/3028019-Solusión-cementosa-todo-uso-de-21-kilogramos.jpg,,,,,,,,,0,"Código EPA:",3028019,1,1,Medidas:,"10 x 29 x 59 cm",1,1,"Unidad de venta:",Saco,1,1,Disponibilidad:,"Poca existencia",1,1,,,,,default,false,,
16507,simple,,"Pego blanco de 14 kilos",1,0,visible,"Indicado para ambientes variables, elevado tráfico y vibraciones. Ideal para la colocación de piezas sanitarias y decorativas, piedras y artículos cerámicos similares, en interiores.",,,,taxable,,1,,0,0,,,,,1,,,,Equipamento,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/10/3026011-Pego-blanco-de-14-kilogramos.jpg,,,,,,,,,0,"Código EPA:",3026011,1,1,Medidas:,"20 x 30 x 50 cm",1,1,"Unidad de venta:",Pieza,1,1,Disponibilidad:,"En existencia",1,1,,,,,default,false,,
16515,simple,,"Lámpara colgante de 1 luz",1,0,visible,"Lámpara colgante de una luz ideal para decorar espacios interiores. Base E27",,,,taxable,,1,,0,0,,,,,1,,,,Iluminación,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/10/1504070.png,,,,,,,,,0,"Código EPA:",1504070,1,1,"Unidad de venta:",Pieza,1,1,Disponibilidad:,"En existencia",1,1,,,,,,,,,default,false,,
16517,simple,,"Aplique de 1 luz",1,0,visible,"Para aplicar en paredes de espacios interiores o exteriores. Pieza de una luz con difusor y capacidad de hasta 40 vatios. Base E27",,,,taxable,,1,,0,0,,,,,1,,,,Iluminación,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/10/1526096.png,,,,,,,,,0,"Código EPA:",1526096,1,1,"Unidad de venta:",Pieza,1,1,Disponibilidad:,"En existencia",1,1,,,,,,,,,default,false,,
16535,simple,,"Bombillo ahorrador de 15 voltios",1,0,visible,"Luz blanca y fría. Full espiral de 15 voltios y base E27. Entre 110V y 130V-60 Hz. 8 mil horas de vida útil. Ahorra 80% más energía.",,,,taxable,,1,,0,0,,,,,1,,,,Equipamento,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/10/1582310-Bombillo-ahorrador-full-espiral-15w-1.jpg,,,,,,,,,0,"Código EPA:",1582310,1,1,Disponibilidad:,"En existencia",1,1,Medidas:,"18\,5 x 12\,5 x 5 cm",1,1,"Unidad de venta:",Pieza,1,1,,,,,default,false,,
16537,simple,,"Bombillo ahorrador de 15 voltios",1,0,visible,"Luz blanca y fría, medio espiral de 15 voltios y base E27. Entre 110V y 130V-60 Hz. Ahorra 80% más energía.",,,,taxable,,1,,0,0,,,,,1,,,,Equipamento,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/10/1582312-Bombillo-medio-espiral-practico-15w-e27-1.jpg,,,,,,,,,0,"Código EPA:",1582312,1,1,Disponibilidad:,"En existencia",1,1,Medidas:,"20\,5 x 12 x 5 cm",1,1,"Unidad de venta:",Pieza,1,1,,,,,default,false,,
16539,simple,,"Bombillo ahorrador 27 voltios",1,0,visible,"Luz blanca y fría, medio espiral de 27 voltios y base E27. Entre 110V y 130V-60 Hz. 8 mil horas de vida útil. Ahorra 80% más energía.",,,,taxable,,1,,0,0,,,,,1,,,,Equipamento,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/10/1582313-Bombillo-ahorrador-medio-espiral-27w-e27-2.jpg,,,,,,,,,0,Disponibilidad:,"En existencia",1,1,Medidas:,"21\,6 x 12\,3 x 5\,5 cm",1,1,"Unidad de venta:",Pieza,1,1,"Código EPA:",1582313,1,1,,,,,default,false,,
16553,simple,,"Cerradura de embutir de 35 milímetros",1,0,visible,"Posee placa frontal y cerrojo de seguridad de acero niquelado, pestillo tirador de latán niquelado, cilindro tipo europerfil con sede para colocar la manilla. Incluye hembrilla, cilindro con 3 llaves, rosetas y tornillos de fijación. Para rejas o puertas batientes.",,,,taxable,,1,,0,0,,,,,1,,,,Equipamento,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/10/1939007-Cerradura-pestillo-tirador-35-milimetros-2-Pases-1.jpg,,,,,,,,,0,"Código EPA:",1939007,1,1,Disponibilidad:,"En existencia",1,1,Medidas:,"3\,5 x 12 x 35 cm",1,1,"Unidad de venta:",Pieza,1,1,,,,,default,false,,
16566,simple,,"Esmalte negro mate 1/4 galón",1,0,visible,"Proporciona un acabado brillante, lavable, duradero y de alta protección. Recomendado para interiores y exteriores. Aplicable sobre hierro, acero, mampostería, concreto, ladrillo y madera. Tiempo de secado al tacto 45 minutos.",,,,taxable,,1,,0,0,,,,,1,,,,Pintura,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/11/214123-Esmalte-negro-mate-1-4-galon-1.jpg,,,,,,,,,0,"Código EPA:",214123,1,1,Disponibilidad:,"En existencia",1,1,Medidas:,"12\,5 x 10\,7 x 10\,7 cm",1,1,"Unidad de venta:",Galón,1,1,,,,,default,false,,
16570,simple,,"Pintura blanco intenso mate 1 galón, clase C",1,0,visible,,,,,taxable,,1,,0,0,,,,,1,,,,Pintura,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/11/208099.jpg,,,,,,,,,0,"Código EPA:",0208099,1,1,"Unidad de venta:",Galón,1,1,Disponibilidad:,"En existencia",1,1,,,,,,,,,default,false,,
16573,simple,,"Juego de bandeja aniversario",1,0,visible,"El kit contiene una funda, un mango de 9 pulgadas, una bandeja plástica con capacidad para un galón, una brocha de 4 pulgadas para paredes lisas y un estuche de toallas limpiadoras de pinturas a base de agua y aceite, pegamentos y selladores",,,,taxable,,1,,0,0,,,,,1,,,,Pintura,,,http://www.catalogoepa.com.ve/wp-content/uploads/2017/11/236055.jpg,,,,,,,,,0,"Código EPA:",236055,1,1,"Unidad de venta:",Pieza,1,1,Disponibilidad:,"En existencia",1,1,,,,,,,,,default,false,,
